120,128.525,35,58
120,128.754,70,93
120,128.881,94,107
120,129.077,19,41
120,129.156,48,71
120,129.182,30,39
120,129.566,72,87
120,129.825,42,44
120,129.876,54,72
130,130.114,17,28
130,130.139,78,81
130,130.303,70,77
130,130.31,11,38
130,130.363,49,70
130,130.4,19,31
130,130.437,100,116
130,130.439,83,101
130,130.532,92,105
130,130.537,74,95
130,130.704,86,105
130,130.753,36,54
130,130.845,25,49
130,130.916,49,52
130,131.008,78,110
130,131.099,61,82
130,131.144,3,25
130,131.181,52,88
130,131.231,53,90
130,131.392,26,56
130,131.422,14,27
130,131.491,33,51
130,131.544,41,59
130,131.607,98,115
130,131.654,30,64
130,131.753,72,109
130,131.786,91,103
130,131.794,59,61
130,131.794,62,83
130,131.846,27,37
130,132.012,94,96
130,132.029,101,117
130,132.074,87,107
130,132.126,7,47
130,132.142,3,34
130,132.167,26,35
130,132.191,37,39
130,132.25,45,69
130,132.359,8,26
130,132.429,64,85
130,132.433,13,26
130,132.534,50,88
130,132.613,63,75
130,132.715,62,75
130,133.133,90,103
130,133.167,59,71
130,133.327,83,100
130,133.334,8,28
130,133.477,9,13
130,133.554,99,101
130,133.599,53,88
130,133.621,74,82
130,133.647,5,24
130,133.702,45,53
130,133.712,23,34
130,133.743,11,39
130,133.876,37,71
130,134.076,35,38
130,134.082,27,36
130,134.133,15,19
130,134.151,56,74
130,134.215,67,90
130,134.319,103,107
130,134.341,61,74
130,134.368,47,57
130,134.413,2,7
130,134.557,81,99
130,134.619,34,54
130,134.628,10,17
130,134.64,1,6
130,134.675,47,55
130,135.051,42,76
130,135.153,69,71
130,135.256,15,20
130,135.259,26,55
130,135.86,93,113
130,135.874,42,80
130,135.961,20,44
130,136.15,58,69
130,136.228,50,54
130,136.245,92,108
130,136.25,28,29
130,136.288,105,111
130,136.382,49,51
130,136.388,5,32
130,136.453,27,29
130,136.489,60,63
130,136.561,43,61
130,136.594,58,77
130,136.707,7,32
130,136.976,6,36
130,136.985,8,14
130,137.08,41,64
130,137.096,26,40
130,137.142,84,99
130,137.184,93,108
130,137.217,12,28
130,137.258,17,40
130,137.351,27,40
130,137.373,64,80
130,137.394,18,43
130,137.453,67,86
130,137.553,91,111
130,137.727,58,92
130,137.75,87,92
130,137.929,58,78
130,138.108,104,107
130,138.116,63,66
130,138.231,14,29
130,138.239,94,108
130,138.352,62,81
130,138.625,13,18
130,138.655,4,26
130,138.688,34,51
130,139.01,86,90
130,139.041,32,52
130,139.058,70,91
130,139.311,1,10
130,139.313,73,76
